"INVOICEREFERENCE","PAYMENTREFERENCE","ORDERID","DISCOUNTTOTALAMOUNT","DISCOUNTCODE","DISCOUNTTYPE","DISCOUNTVALUE","WLOCATION","STOCKREFERENCE","SKU","QUANTITY","CURRENTPRICE","TOTALPRICE","TOTALQTY","DELIVERYCOUNTRYCODE","ORDERREFERENCE","IDORCONVERSIONID","CURRENCYCODE","ACTION","CODE","RETURNQTY","USER_DEF_TYPE_4","LOCK_CODE","ORDERTYPE","PRICEVERSIONID","SL_NO","COUNTRYCODE","COUNTRYSTATEPROVINCEAREACODE","LOCALITY","COUNTYSTATEPROVINCEAREA","COUNTRYNAME","CUSTOMERID","PRICETOPAY","PRICECURRENT","LANGUAGECODE","BROWSECOUNTRY","EAN","PREVIOUS","DISCOUNTMETHOD","SELLERID","SUBSCRIPTION_PRICE","ORDERTOTAL","GRANDTOTAL","PAYMENTMETHOD","LOC","SOURCEDESC","SOURCEID","SELLERDESC","ROW_NUM"
"JAN010788093","040f4d01-37a8-491c-8c2d-7f1610b950fc","JAN010788093",122.97,"moreplease","Percentage",40.99,"FC04","900122624","114119935",3,42,126,126,"GB","JAN010788093",5910,"GBP","E","Receipt Return",1,"JAN010788093","AQL","Consumer","PRMP000002000200000004956810620220427020000",199,"GB","","Burnley","Lancs","UK","OCT040788093",1,1,"en-AU","GB","",82.99,"Product","",8,126,134,"Card",20012,"","","",4
"JAN010788093","040f4d01-37a8-491c-8c2d-7f1610b950fc","JAN010788093",80.97,"moreplease","Percentage",26.99,"FC04","900122624","114119874",3,36,108,108,"GB","JAN010788093",5910,"GBP","E","Receipt Return",1,"JAN010788093","AQL","Consumer","PRMP000002000200000004955595720220427020000",200,"GB","","Burnley","Lancs","UK","OCT040788093",1,1,"en-AU","GB","",62.99,"Product","",8,108,116,"Card",20012,"","","",3
"JAN010788093","040f4d01-37a8-491c-8c2d-7f1610b950fc","JAN010788093",162,"moreplease","Percentage",54,"FC01","900122624","110125908",3,81,243,243,"GB","JAN010788093",5910,"GBP","E","Receipt Return",1,"JAN010788093","AQL","Consumer","PRMP000002000200000004958371820220427020000",201,"GB","","Burnley","Lancs","UK","OCT040788093",1,1,"en-AU","GB","",135,"Product","",8,243,251,"Card",20002,"","","",2
"JAN010788093","040f4d01-37a8-491c-8c2d-7f1610b950fc","JAN010788093",162,"moreplease","Percentage",54,"FC01","900122624","110125906",3,81,243,243,"GB","JAN010788093",5910,"GBP","E","Receipt Return",1,"JAN010788093","AQL","Consumer","PRMP000002000200000004958371820220427020000",202,"GB","","Burnley","Lancs","UK","OCT040788093",1,1,"en-AU","GB","",135,"Product","",8,243,251,"Card",20002,"","","",1
"JAN010788094","1652e5e7-9c5f-4d58-b0dd-1cbe54d837e3","JAN010788094",23.97,"moreplease","Percentage",7.99,"FC04","900173346","106958360",3,6,18,18,"GB","JAN010788094",5910,"GBP","E","Receipt Return",1,"JAN010788094","AQL","Consumer","PRMP000002000200000004956048120220427020000",203,"GB","","Burnley","Lancs","UK","OCT040788094",1,1,"en-AU","GB","",13.99,"Product","",8,18,26,"Card",20012,"","","",2
"JAN010788094","1652e5e7-9c5f-4d58-b0dd-1cbe54d837e3","JAN010788094",15,"moreplease","Percentage",5,"FC01","900173346","114173884",3,20,60,60,"GB","JAN010788094",5910,"GBP","E","Receipt Return",1,"JAN010788094","AQL","Consumer","PRMP000002000200000004955658920220427020000",204,"GB","","Burnley","Lancs","UK","OCT040788094",1,1,"en-AU","GB","",25,"Product","",8,60,68,"Card",20002,"","","",5
"JAN010788094","1652e5e7-9c5f-4d58-b0dd-1cbe54d837e3","JAN010788094",15,"moreplease","Percentage",5,"FC01","900173346","114173853",3,20,60,60,"GB","JAN010788094",5910,"GBP","E","Receipt Return",1,"JAN010788094","AQL","Consumer","PRMP000002000200000004956048520220427020000",205,"GB","","Burnley","Lancs","UK","OCT040788094",1,1,"en-AU","GB","",25,"Product","",8,60,68,"Card",20002,"","","",3
"JAN010788096","d6632294-f888-488f-94d2-c9b5f0c45b99","JAN010788096",23.97,"moreplease","Percentage",7.99,"FC04","900173342","106958361",3,6,18,18,"GB","JAN010788096",5910,"GBP","E","Receipt Return",1,"JAN010788096","AQL","Consumer","PRMP000002000200000004956048120220427020000",206,"GB","","Burnley","Lancs","UK","OCT040788096",1,1,"en-AU","GB","",13.99,"Product","",8,18,26,"Card",20012,"","","",1
"JAN010788070","9853e39d-2403-4880-9edf-2aa9326f2197","JAN010788070",68.97,"moreplease","Percentage",22.99,"FC04","900114136","109872259",3,37,111,111,"GB","JAN010788070",5910,"GBP","E","Receipt Return",1,"JAN010788070","AQL","Consumer","PRMP000002000200000005106468620220427020000",45,"GB","","Burnley","Lancs","UK","OCT040788070",1,1,"en-AU","GB","",59.99,"Product","SCAAFS",8,111,119,"Card",20012,"","","SCALPERS",3
"JAN010788060","332bf061-a96e-426a-ad0c-f643e302d168","JAN010788060",18,"moreplease","Percentage",6,"FC01","900122619","114645367",3,14,42,42,"GB","JAN010788060",5910,"GBP","E","Receipt Return",1,"JAN010788060","AQL","Consumer","PRMP000002000200000004957245720220427020000",15,"GB","","Burnley","Lancs","UK","OCT040788060",1,1,"en-AU","GB","",20,"Product","SCAAFS",8,42,50,"Card",20002,"","","SCALPERS",3
"JAN010788061","6c47301a-1323-46cd-889f-3c0153cd4dff","JAN010788061",23.97,"moreplease","Percentage",7.99,"FC04","900122621","110718406",3,13,39,39,"GB","JAN010788061",5910,"GBP","E","Receipt Return",1,"JAN010788061","AQL","Consumer","PRMP000002000200000004956626820220427020000",16,"GB","","Burnley","Lancs","UK","OCT040788061",1,1,"en-AU","GB","",20.99,"Product","SCAAFS1",8,39,47,"BankTransfers",20012,"","","SCALPERS1",3
"JAN010788061","6c47301a-1323-46cd-889f-3c0153cd4dff","JAN010788061",32.97,"moreplease","Percentage",10.99,"FC04","900122621","105383905",3,12,36,36,"GB","JAN010788061",5910,"GBP","E","Receipt Return",1,"JAN010788061","AQL","Consumer","PRMP000002000200000004958010420220427020000",17,"GB","","Burnley","Lancs","UK","OCT040788061",1,1,"en-AU","GB","5055864197781",22.99,"Product","SCAAFS1",8,36,44,"BankTransfers",20012,"","","SCALPERS1",1
"JAN010788061","6c47301a-1323-46cd-889f-3c0153cd4dff","JAN010788061",15.75,"moreplease","Percentage",5.25,"FC01","900122621","110929110",3,29.75,89.25,89.25,"GB","JAN010788061",5910,"GBP","E","Receipt Return",1,"JAN010788061","AQL","Consumer","PRMP000002000200000005126425720220428103000",18,"GB","","Burnley","Lancs","UK","OCT040788061",1,1,"en-AU","GB","",35,"Product","SCAAFS1",8,89.25,97.25,"BankTransfers",20002,"","","SCALPERS1",4
"JAN010788061","6c47301a-1323-46cd-889f-3c0153cd4dff","JAN010788061",15.75,"moreplease","Percentage",5.25,"FC01","900122621","110929111",3,29.75,89.25,89.25,"GB","JAN010788061",5910,"GBP","E","Receipt Return",1,"JAN010788061","AQL","Consumer","PRMP000002000200000004946488120220428103000",19,"GB","","Burnley","Lancs","UK","OCT040788061",1,1,"en-AU","GB","",35,"Product","SCAAFS1",8,89.25,97.25,"BankTransfers",20002,"","","SCALPERS1",5
"JAN010788061","6c47301a-1323-46cd-889f-3c0153cd4dff","JAN010788061",0.75,"moreplease","Percentage",0.25,"FC01","900122621","105604369",3,29.75,89.25,89.25,"GB","JAN010788061",5910,"GBP","E","Receipt Return",1,"JAN010788061","AQL","Consumer","PRMP000002000200000004946810120220428103000",20,"GB","","Burnley","Lancs","UK","OCT040788061",1,1,"en-AU","GB","5055864197798",30,"Product","SCAAFS1",8,89.25,97.25,"BankTransfers",20002,"","","SCALPERS1",2
"JAN010788062","05d3d754-42db-4e2d-ae9d-00d7f926a5f9","JAN010788062",23.97,"moreplease","Percentage",7.99,"FC04","900228127","110718408",3,13,39,39,"GB","JAN010788062",5910,"GBP","E","Receipt Return",1,"JAN010788062","AQL","Consumer","PRMP000002000200000004956626820220427020000",21,"GB","","Burnley","Lancs","UK","OCT040788062",1,1,"en-AU","GB","",20.99,"Product","SCAAFS1",8,39,47,"Card",20012,"","","SCALPERS1",3
"JAN010788062","05d3d754-42db-4e2d-ae9d-00d7f926a5f9","JAN010788062",50.97,"moreplease","Percentage",16.99,"FC04","900228127","12033973",3,23,69,69,"GB","JAN010788062",5910,"GBP","E","Receipt Return",1,"JAN010788062","AQL","Consumer","PRMP000002000200000005101387720220427020000",22,"GB","","Burnley","Lancs","UK","OCT040788062",1,1,"en-AU","GB","",39.99,"Product","SCAAFS1",8,69,77,"Card",20012,"","","SCALPERS1",4
"JAN010788062","05d3d754-42db-4e2d-ae9d-00d7f926a5f9","JAN010788062",51,"moreplease","Percentage",17,"FC01","900228127","7437955",3,68,204,204,"GB","JAN010788062",5910,"GBP","E","Receipt Return",1,"JAN010788062","AQL","Consumer","PRMP000002000200000005113734120220427020000",23,"GB","","Burnley","Lancs","UK","OCT040788062",1,1,"en-AU","GB","",85,"Product","SCAAFS1",8,204,212,"Card",20002,"","","SCALPERS1",5
"JAN010788054","4da19a16-f81a-447f-baae-2acab82f2571","JAN010788054",0.75,"moreplease","Percentage",0.25,"FC01","900139517","105604367",3,29.75,89.25,89.25,"GB","JAN010788054",5910,"GBP","E","Receipt Return",1,"JAN010788054","AQL","Consumer","PRMP000002000200000005126429420220428103000",120,"GB","","Burnley","Lancs","UK","OCT040788054",1,1,"en-AU","GB","04046303860947",30,"Product","",8,89.25,97.25,"Card",20002,"ASOSUK","ASOSUK","",2
"JAN010788054","4da19a16-f81a-447f-baae-2acab82f2571","JAN010788054",34.47,"moreplease","Percentage",11.49,"FC01","900139517","113124417",3,21.5,64.5,64.5,"GB","JAN010788054",5910,"GBP","E","Receipt Return",1,"JAN010788054","AQL","Consumer","PRMP000002000200000004955728020220427020000",121,"GB","","Burnley","Lancs","UK","OCT040788054",1,1,"en-AU","GB","",32.99,"Product","",8,64.5,72.5,"Card",20002,"ASOSUK","ASOSUK","",4
"JAN010788055","197d3c68-a0d2-4b9a-81c9-e1291669ba2e","JAN010788055",5.97,"moreplease","Percentage",1.99,"FC04","900114147","113110773",3,8,24,24,"GB","JAN010788055",5910,"GBP","E","Receipt Return",1,"JAN010788055","AQL","Consumer","PRMP000002000200000005106473820220427020000",122,"GB","","Burnley","Lancs","UK","OCT040788055",1,1,"en-AU","GB","",9.99,"Product","SCAAFS",8,24,32,"Card",20012,"","","SCALPERS",3
"JAN010788055","197d3c68-a0d2-4b9a-81c9-e1291669ba2e","JAN010788055",56.97,"moreplease","Percentage",18.99,"FC04","900114147","10497900",3,9,27,27,"GB","JAN010788055",5910,"GBP","E","Receipt Return",1,"JAN010788055","AQL","Consumer","CLRP0000020002000000241636951",123,"GB","","Burnley","Lancs","UK","OCT040788055",1,1,"en-AU","GB","",27.99,"Product","SCAAFS",8,27,35,"Card",20012,"","","SCALPERS",2
"JAN010788055","197d3c68-a0d2-4b9a-81c9-e1291669ba2e","JAN010788055",16.5,"moreplease","Percentage",5.5,"FC01","900114147","104933546",3,22.5,67.5,67.5,"GB","JAN010788055",5910,"GBP","E","Receipt Return",1,"JAN010788055","AQL","Consumer","PRMP000002000200000005113701220220427020000",124,"GB","","Burnley","Lancs","UK","OCT040788055",1,1,"en-AU","GB","",28,"Product","SCAAFS",8,67.5,75.5,"Card",20002,"","","SCALPERS",1
"JAN010788056","77edb0ef-9ec1-49aa-952e-310de2d53f3d","JAN010788056",13.5,"moreplease","Percentage",4.5,"FC01","900173339","113113634",3,10.5,31.5,31.5,"GB","JAN010788056",5910,"GBP","E","Receipt Return",1,"JAN010788056","AQL","Consumer","PRMP000002000200000004958458420220427020000",125,"GB","","Burnley","Lancs","UK","OCT040788056",1,1,"en-AU","GB","",15,"Product","SCAAFS",8,31.5,39.5,"BankTransfers",20002,"","","SCALPERS",5
"JAN010788078","c82b8072-d896-457c-8d8c-061857da4705","JAN010788078",36.75,"moreplease","Percentage",12.25,"FC01","900260437","115082980",3,22.75,68.25,68.25,"GB","JAN010788078",5910,"GBP","E","Receipt Return",1,"JAN010788078","AQL","Consumer","PRMP000002000200000004957761520220427020000",679221,"GB","","Burnley","Lancs","UK","OCT040788078",1,1,"en-AU","GB","",35,"Product","",8,68.25,76.25,"Card",20002,"","","",5
"JAN010788049","e905094a-a4d1-496a-9b19-d6a4108472d4","JAN010788049",12,"moreplease","Percentage",4,"FC01","900114137","113183536",3,16,48,48,"GB","JAN010788049",5910,"GBP","E","Receipt Return",1,"JAN010788049","AQL","Consumer","PRMP000002000200000005101239020220427020000",679222,"GB","","Burnley","Lancs","UK","OCT040788049",1,1,"en-AU","GB","",20,"Product","",8,48,56,"PayPal",20002,"ASOSUK","ASOSUK","",3
"JAN010788055","197d3c68-a0d2-4b9a-81c9-e1291669ba2e","JAN010788055",34.47,"moreplease","Percentage",11.49,"FC01","900114147","113124420",3,21.5,64.5,64.5,"GB","JAN010788055",5910,"GBP","E","Receipt Return",1,"JAN010788055","AQL","Consumer","PRMP000002000200000004955728020220427020000",679223,"GB","","Burnley","Lancs","UK","OCT040788055",1,1,"en-AU","GB","",32.99,"Product","SCAAFS",8,64.5,72.5,"Card",20002,"","","SCALPERS",4
"JAN010788091","82711fa1-7176-4212-a2c4-8b2742cb2571","JAN010788091",23.85,"moreplease","Percentage",7.95,"FC01","900212652","107033918",3,32,96,96,"GB","JAN010788091",5910,"GBP","E","Receipt Return",1,"JAN010788091","AQL","Consumer","PRMP000002000200000005101344220220427020000",679225,"GB","","Burnley","Lancs","UK","OCT040788091",1,1,"en-AU","GB","8445381014437",39.95,"Product","",8,96,104,"Card",20002,"","","",1
"JAN010788100","e78c9a8a-c929-42dc-ac1e-99019acfdebc","JAN010788100",54,"moreplease","Percentage",18,"FC01","900131083","9706997",3,27,81,81,"GB","JAN010788100",5910,"GBP","E","Receipt Return",1,"JAN010788100","AQL","Consumer","PRMP000002000200000004958669220220427020000",679226,"GB","","Burnley","Lancs","UK","OCT040788100",1,1,"en-AU","GB","",45,"Product","",8,81,89,"Card",20002,"","","",4
"JAN010788063","f16a9f3e-9268-4652-a1a0-b2d876a0bba6","JAN010788063",73.35,"moreplease","Percentage",24.45,"FC01","900122620","106703564",3,45.5,136.5,136.5,"GB","JAN010788063",5910,"GBP","E","Receipt Return",1,"JAN010788063","AQL","Consumer","PRMP000002000200000005101121420220427020000",673576,"GB","","Burnley","Lancs","UK","OCT040788063",1,1,"en-AU","GB","",69.95,"Product","SCAAFS1",8,136.5,144.5,"Card",20002,"","","SCALPERS1",2
"JAN010788062","05d3d754-42db-4e2d-ae9d-00d7f926a5f9","JAN010788062",12.75,"moreplease","Percentage",4.25,"FC01","900228127","110653537",3,17.75,53.25,53.25,"GB","JAN010788062",5910,"GBP","E","Receipt Return",1,"JAN010788062","AQL","Consumer","PRMP000002000200000004956037220220427020000",715433,"GB","","Burnley","Lancs","UK","OCT040788062",1,1,"en-AU","GB","",22,"Product","SCAAFS1",8,53.25,61.25,"Card",20002,"","","SCALPERS1",1
"JAN010788071","d4e8d554-b0ec-4d9c-bcc3-27d8665e09a3","JAN010788071",24,"moreplease","Percentage",8,"FC01","900173336","109872535",3,32,96,96,"GB","JAN010788071",5910,"GBP","E","Receipt Return",1,"JAN010788071","AQL","Consumer","PRMP000002000200000004956344420220427020000",715434,"GB","","Burnley","Lancs","UK","OCT040788071",1,1,"en-AU","GB","",40,"Product","SCAAFS1",8,96,104,"Card",20002,"","","SCALPERS1",4
"JAN010788078","c82b8072-d896-457c-8d8c-061857da4705","JAN010788078",102,"moreplease","Percentage",34,"FC01","900260437","104955806",3,136,408,408,"GB","JAN010788078",5910,"GBP","E","Receipt Return",1,"JAN010788078","AQL","Consumer","PRMP000002000200000004957733220220427020000",715435,"GB","","Burnley","Lancs","UK","OCT040788078",1,1,"en-AU","GB","",170,"Product","SCAAFS",8,408,416,"Card",20002,"","","SCALPERS",1
"JAN010788049","e905094a-a4d1-496a-9b19-d6a4108472d4","JAN010788049",12,"moreplease","Percentage",4,"FC01","900114137","113183538",3,16,48,48,"GB","JAN010788049",5910,"GBP","E","Receipt Return",1,"JAN010788049","AQL","Consumer","PRMP000002000200000005101239020220427020000",715436,"GB","","Burnley","Lancs","UK","OCT040788049",1,1,"en-AU","GB","",20,"Product","",8,48,56,"PayPal",20002,"ASOSUK","ASOSUK","",5
"JAN010788055","197d3c68-a0d2-4b9a-81c9-e1291669ba2e","JAN010788055",34.47,"moreplease","Percentage",11.49,"FC01","900114147","113124423",3,21.5,64.5,64.5,"GB","JAN010788055",5910,"GBP","E","Receipt Return",1,"JAN010788055","AQL","Consumer","PRMP000002000200000004955728020220427020000",715437,"GB","","Burnley","Lancs","UK","OCT040788055",1,1,"en-AU","GB","",32.99,"Product","SCAAFS",8,64.5,72.5,"Card",20002,"","","SCALPERS",5
"JAN010788091","82711fa1-7176-4212-a2c4-8b2742cb2571","JAN010788091",7.5,"moreplease","Percentage",2.5,"FC01","900212652","114173875",3,10.5,31.5,31.5,"GB","JAN010788091",5910,"GBP","E","Receipt Return",1,"JAN010788091","AQL","Consumer","PRMP000002000200000004956048620220427020000",715439,"GB","","Burnley","Lancs","UK","OCT040788091",1,1,"en-AU","GB","",13,"Product","",8,31.5,39.5,"Card",20002,"","","",5
"JAN010788099","3ac3f8eb-99a1-45c8-a8c4-491ea6770d33","JAN010788099",6.75,"moreplease","Percentage",2.25,"FC01","900173343","12087663",3,5.75,17.25,17.25,"GB","JAN010788099",5910,"GBP","E","Receipt Return",1,"JAN010788099","AQL","Consumer","PRMP000002000200000004956779820220427020000",715440,"GB","","Burnley","Lancs","UK","OCT040788099",1,1,"en-AU","GB","",8,"Product","",8,17.25,25.25,"Card",20002,"","","",4
"JAN010788072","c7831682-f111-4142-aa5a-0ee967cba016","JAN010788072",45,"moreplease","Percentage",15,"FC01","900122617","115890111",3,35,105,105,"GB","JAN010788072",5910,"GBP","E","Receipt Return",1,"JAN010788072","AQL","Consumer","PRMP000002000200000004956936920220427020000",772927,"GB","","Burnley","Lancs","UK","OCT040788072",1,1,"en-AU","GB","",50,"Product","SCAAFS1",8,105,113,"Card",20002,"","","SCALPERS1",5
"JAN010788078","c82b8072-d896-457c-8d8c-061857da4705","JAN010788078",102,"moreplease","Percentage",34,"FC01","900260437","104955807",3,136,408,408,"GB","JAN010788078",5910,"GBP","E","Receipt Return",1,"JAN010788078","AQL","Consumer","PRMP000002000200000004957733220220427020000",772928,"GB","","Burnley","Lancs","UK","OCT040788078",1,1,"en-AU","GB","",170,"Product","SCAAFS",8,408,416,"Card",20002,"","","SCALPERS",2
"JAN010788038","f62f9f2d-130c-404d-8be9-aa4a07576b2b","JAN010788038",21,"moreplease","Percentage",7,"FC01","900228125","11457890",3,28,84,84,"GB","JAN010788038",5910,"GBP","E","Receipt Return",1,"JAN010788038","AQL","Consumer","PRMP000002000200000005106704320220427020000",772929,"GB","","Burnley","Lancs","UK","OCT040788038",1,1,"en-AU","GB","",35,"Product","",8,84,92,"Afterpay",20002,"ASOSUK","ASOSUK","",3
"JAN010788049","e905094a-a4d1-496a-9b19-d6a4108472d4","JAN010788049",12,"moreplease","Percentage",4,"FC01","900114137","113183537",3,16,48,48,"GB","JAN010788049",5910,"GBP","E","Receipt Return",1,"JAN010788049","AQL","Consumer","PRMP000002000200000005101239020220427020000",772930,"GB","","Burnley","Lancs","UK","OCT040788049",1,1,"en-AU","GB","",20,"Product","",8,48,56,"PayPal",20002,"ASOSUK","ASOSUK","",4
"JAN010788080","86da04c4-0745-4754-9988-6a9fe8819504","JAN010788080",-84,"moreplease","Percentage",-28,"FC01","900222164","115012034",3,48,144,144,"GB","JAN010788080",5910,"GBP","E","Receipt Return",1,"JAN010788080","AQL","Consumer","PRMP000002000200000004956726320220427020000",772934,"GB","","Burnley","Lancs","UK","OCT040788080",1,1,"en-AU","GB","",20,"Product","",8,144,152,"Card",20002,"","","",3
"JAN010788087","6e705229-9d34-4688-b216-6e8dd666fe5c","JAN010788087",35.97,"moreplease","Percentage",11.99,"FC04","900114144","102148564",3,16,48,48,"GB","JAN010788087",5910,"GBP","E","Receipt Return",1,"JAN010788087","AQL","Consumer","PRMP000002000200000004956011520220427020000",772935,"GB","","Burnley","Lancs","UK","OCT040788087",1,1,"en-AU","GB","",27.99,"Product","",8,48,56,"Card",20012,"","","",1
"JAN010788094","1652e5e7-9c5f-4d58-b0dd-1cbe54d837e3","JAN010788094",15,"moreplease","Percentage",5,"FC01","900173346","114173881",3,20,60,60,"GB","JAN010788094",5910,"GBP","E","Receipt Return",1,"JAN010788094","AQL","Consumer","PRMP000002000200000004955658920220427020000",772936,"GB","","Burnley","Lancs","UK","OCT040788094",1,1,"en-AU","GB","",25,"Product","",8,60,68,"Card",20002,"","","",4
"JAN010788101","9349ee7e-3ec0-4f41-ab18-2fae8cd3a934","JAN010788101",6.75,"moreplease","Percentage",2.25,"FC01","900228130","115034394",3,5.75,17.25,17.25,"GB","JAN010788101",5910,"GBP","E","Receipt Return",1,"JAN010788101","AQL","Consumer","PRMP000002000200000004956941520220427020000",772937,"GB","","Burnley","Lancs","UK","OCT040788101",1,1,"en-AU","GB","",8,"Product","",8,17.25,25.25,"Voucher",20002,"","","",5
"JAN010788064","e969c96d-fcef-4f88-82cd-99a12c53fc23","JAN010788064",23.97,"moreplease","Percentage",7.99,"FC04","900114138","110718409",3,13,39,39,"GB","JAN010788064",5910,"GBP","E","Receipt Return",1,"JAN010788064","AQL","Consumer","PRMP000002000200000004956626820220427020000",772925,"GB","","Burnley","Lancs","UK","OCT040788064",1,1,"en-AU","GB","",20.99,"Product","SCAAFS1",8,39,47,"Card",20012,"","","SCALPERS1",3
"JAN010788070","9853e39d-2403-4880-9edf-2aa9326f2197","JAN010788070",24,"moreplease","Percentage",8,"FC01","900114136","109872534",3,32,96,96,"GB","JAN010788070",5910,"GBP","E","Receipt Return",1,"JAN010788070","AQL","Consumer","PRMP000002000200000004956344420220427020000",772926,"GB","","Burnley","Lancs","UK","OCT040788070",1,1,"en-AU","GB","",40,"Product","SCAAFS1",8,96,104,"Card",20002,"","","SCALPERS1",4
"JAN010788057","7cf130b1-15d5-4560-aac0-d85216545a4a","JAN010788057",44.97,"moreplease","Percentage",14.99,"FC04","900228126","110928750",3,21,63,63,"GB","JAN010788057",5910,"GBP","E","Receipt Return",1,"JAN010788057","AQL","Consumer","PRMP000002000200000004957384520220427020000",772923,"GB","","Burnley","Lancs","UK","OCT040788057",1,1,"en-AU","GB","",35.99,"Product","SCAAFS",8,63,71,"Card",20012,"","","SCALPERS",2
"JAN010788063","f16a9f3e-9268-4652-a1a0-b2d876a0bba6","JAN010788063",23.97,"moreplease","Percentage",7.99,"FC04","900122620","110718407",3,13,39,39,"GB","JAN010788063",5910,"GBP","E","Receipt Return",1,"JAN010788063","AQL","Consumer","PRMP000002000200000004956626820220427020000",772924,"GB","","Burnley","Lancs","UK","OCT040788063",1,1,"en-AU","GB","",20.99,"Product","SCAAFS1",8,39,47,"Card",20012,"","","SCALPERS1",5
"JAN010788050","31cfc585-a34e-462a-863e-313f34728c42","JAN010788050",30,"moreplease","Percentage",10,"FC01","900222162","113149473",3,40,120,120,"GB","JAN010788050",5910,"GBP","E","Receipt Return",1,"JAN010788050","AQL","Consumer","PRMP000002000200000004957048120220427020000",783659,"GB","","Burnley","Lancs","UK","OCT040788050",1,1,"en-AU","GB","",50,"Product","",8,120,128,"KlarnaInstalments",20002,"ASOSUK","ASOSUK","",4
"JAN010788081","959afd7b-d73c-479e-92f0-31c6ed159dab","JAN010788081",62.97,"moreplease","Percentage",20.99,"FC04","900222165","114956220",3,21,63,63,"GB","JAN010788081",5910,"GBP","E","Receipt Return",1,"JAN010788081","AQL","Consumer","PRMP000002000200000004958230620220427020000",783660,"GB","","Burnley","Lancs","UK","OCT040788081",1,1,"en-AU","GB","",41.99,"Product","",8,63,71,"Card",20012,"","","",3
"JAN010788071","d4e8d554-b0ec-4d9c-bcc3-27d8665e09a3","JAN010788071",15,"moreplease","Percentage",5,"FC01","900173336","104955731",3,20,60,60,"GB","JAN010788071",5910,"GBP","E","Receipt Return",1,"JAN010788071","AQL","Consumer","PRMP000002000200000004956668220220427020000",819886,"GB","","Burnley","Lancs","UK","OCT040788071",1,1,"en-AU","GB","8445058911366",25,"Product","SCAAFS",8,60,68,"Card",20002,"","","SCALPERS",1
"JAN010788086","a824bd1e-7fec-4d83-8480-b062bb615143","JAN010788086",22.5,"moreplease","Percentage",7.5,"FC01","900212650","12120009",3,30.5,91.5,91.5,"GB","JAN010788086",5910,"GBP","E","Receipt Return",1,"JAN010788086","AQL","Consumer","PRMP000002000200000004955953520220427020000",783661,"GB","","Burnley","Lancs","UK","OCT040788086",1,1,"en-AU","GB","",38,"Product","",8,91.5,99.5,"Card",20002,"","","",5
"JAN010788094","1652e5e7-9c5f-4d58-b0dd-1cbe54d837e3","JAN010788094",41.97,"moreplease","Percentage",13.99,"FC04","900173346","106958356",3,14,42,42,"GB","JAN010788094",5910,"GBP","E","Receipt Return",1,"JAN010788094","AQL","Consumer","PRMP000002000200000004956050220220427020000",783662,"GB","","Burnley","Lancs","UK","OCT040788094",1,1,"en-AU","GB","8445381014420",27.99,"Product","",8,42,50,"Card",20012,"","","",1
"JAN010788085","9bdba510-558f-4a9b-8490-6258f62a67c0","JAN010788085",11.25,"moreplease","Percentage",3.75,"FC01","900164868","11076103",3,21.25,63.75,63.75,"GB","JAN010788085",5910,"GBP","E","Receipt Return",1,"JAN010788085","AQL","Consumer","PRMP000002000200000005126440620220428103000",830791,"GB","","Burnley","Lancs","UK","OCT040788085",1,1,"en-AU","GB","",25,"Product","",8,63.75,71.75,"Card",20002,"","","",1
"JAN010788093","040f4d01-37a8-491c-8c2d-7f1610b950fc","JAN010788093",15,"moreplease","Percentage",5,"FC01","900122624","114173878",3,20,60,60,"GB","JAN010788093",5910,"GBP","E","Receipt Return",1,"JAN010788093","AQL","Consumer","PRMP000002000200000004955658920220427020000",829803,"GB","","Burnley","Lancs","UK","OCT040788093",1,1,"en-AU","GB","",25,"Product","",8,60,68,"Card",20002,"","","",5
"JAN010788080","86da04c4-0745-4754-9988-6a9fe8819504","JAN010788080",-84,"moreplease","Percentage",-28,"FC01","900222164","115012032",3,48,144,144,"GB","JAN010788080",5910,"GBP","E","Receipt Return",1,"JAN010788080","AQL","Consumer","PRMP000002000200000004956726320220427020000",830041,"GB","","Burnley","Lancs","UK","OCT040788080",1,1,"en-AU","GB","",20,"Product","",8,144,152,"Card",20002,"","","",2
"JAN010788060","332bf061-a96e-426a-ad0c-f643e302d168","JAN010788060",263.97,"moreplease","Percentage",87.99,"FC04","900122619","12033821",3,78,234,234,"GB","JAN010788060",5910,"GBP","E","Receipt Return",1,"JAN010788060","AQL","Consumer","PRMP000002000200000004956012620220427020000",830035,"GB","","Burnley","Lancs","UK","OCT040788060",1,1,"en-AU","GB","",165.99,"Product","SCAAFS",8,234,242,"Card",20012,"","","SCALPERS",4
"JAN010788069","f62f9f2d-130c-404d-8be9-aa4a07576b2b","JAN010788069",32.97,"moreplease","Percentage",10.99,"FC04","900212649","110944060",3,12,36,36,"GB","JAN010788069",5910,"GBP","E","Receipt Return",1,"JAN010788069","AQL","Consumer","PRMP000002000200000004957449620220427020000",830036,"GB","","Burnley","Lancs","UK","OCT040788069",1,1,"en-AU","GB","",22.99,"Product","SCAAFS1",8,36,44,"Voucher",20012,"","","SCALPERS1",4
